Sexo;Comunidades y Ciudades Autónomas;Nacionalidad;Periodo;Total
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2012;35.43
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2011;27.6
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2010;25.95
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2009;26.61
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2008;13.35
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2007;7.97
Hombres;13 Madrid. Comunidad de;Extranjera: Total;2006;6.98
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2021;13.93
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2020;17.58
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2019;14.58
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2018;14.76
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2017;16.93
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2016;20.14
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2015;23.05
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2014;34.9
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2013;24.61
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2012;30.51
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2011;25.77
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2010;23.37
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2009;22.86
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2008;10.34
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2007;4.87
Hombres;13 Madrid. Comunidad de;Extranjera: Unión Europea;2006;12.5
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2021;16.55
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2020;20.92
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2019;17.31
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2018;22.91
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2017;23.7
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2016;29.17
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2015;33.69
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2014;34.07
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2013;39.22
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2012;37.99
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2011;28.37
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2010;27.07
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2009;28.39
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2008;14.74
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2007;9.32
Hombres;13 Madrid. Comunidad de;Extranjera: No pertenecientes a la Unión Europea;2006;6.46
Hombres;14 Murcia. Región de;Total;2021;11.97
Hombres;14 Murcia. Región de;Total;2020;13.6
Hombres;14 Murcia. Región de;Total;2019;11.88
Hombres;14 Murcia. Región de;Total;2018;13.4
Hombres;14 Murcia. Región de;Total;2017;15.22
Hombres;14 Murcia. Región de;Total;2016;17.31
Hombres;14 Murcia. Región de;Total;2015;21.69
Hombres;14 Murcia. Región de;Total;2014;24.6
Hombres;14 Murcia. Región de;Total;2013;28.55
Hombres;14 Murcia. Región de;Total;2012;27.79
Hombres;14 Murcia. Región de;Total;2011;25.01
Hombres;14 Murcia. Región de;Total;2010;23.19
Hombres;14 Murcia. Región de;Total;2009;21.63
Hombres;14 Murcia. Región de;Total;2008;11.95
Hombres;14 Murcia. Región de;Total;2007;6
Hombres;14 Murcia. Región de;Total;2006;5.97
Hombres;14 Murcia. Región de;Española;2021;10.95
Hombres;14 Murcia. Región de;Española;2020;12.05
Hombres;14 Murcia. Región de;Española;2019;11.01
Hombres;14 Murcia. Región de;Española;2018;12.51
Hombres;14 Murcia. Región de;Española;2017;14.88
Hombres;14 Murcia. Región de;Española;2016;16.38
Hombres;14 Murcia. Región de;Española;2015;20.45
Hombres;14 Murcia. Región de;Española;2014;23.7
Hombres;14 Murcia. Región de;Española;2013;26.56
Hombres;14 Murcia. Región de;Española;2012;25.48
Hombres;14 Murcia. Región de;Española;2011;21.68
Hombres;14 Murcia. Región de;Española;2010;18.67
Hombres;14 Murcia. Región de;Española;2009;16.22
Hombres;14 Murcia. Región de;Española;2008;9.39
Hombres;14 Murcia. Región de;Española;2007;5.28
Hombres;14 Murcia. Región de;Española;2006;5.68
Hombres;14 Murcia. Región de;Extranjera: Total;2021;16.75
Hombres;14 Murcia. Región de;Extranjera: Total;2020;21.42
Hombres;14 Murcia. Región de;Extranjera: Total;2019;16.08
Hombres;14 Murcia. Región de;Extranjera: Total;2018;17.5
Hombres;14 Murcia. Región de;Extranjera: Total;2017;16.76
Hombres;14 Murcia. Región de;Extranjera: Total;2016;21.74
Hombres;14 Murcia. Región de;Extranjera: Total;2015;27.81
Hombres;14 Murcia. Región de;Extranjera: Total;2014;28.89
Hombres;14 Murcia. Región de;Extranjera: Total;2013;36.87
Hombres;14 Murcia. Región de;Extranjera: Total;2012;36.75
Hombres;14 Murcia. Región de;Extranjera: Total;2011;36.48
Hombres;14 Murcia. Región de;Extranjera: Total;2010;37.87
Hombres;14 Murcia. Región de;Extranjera: Total;2009;40.09
Hombres;14 Murcia. Región de;Extranjera: Total;2008;20.92
Hombres;14 Murcia. Región de;Extranjera: Total;2007;8.52
Hombres;14 Murcia. Región de;Extranjera: Total;2006;7.11
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2021;7.51
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2020;21.69
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2019;18.52
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2018;17.74
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2017;14.51
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2016;30.84
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2015;21.06
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2014;21.17
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2013;27.33
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2012;41.22
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2011;43.25
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2010;32.11
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2009;51.22
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2008;13.7
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2007;12.5
Hombres;14 Murcia. Región de;Extranjera: Unión Europea;2006;6.2
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2021;18.57
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2020;21.38
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2019;15.74
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2018;17.47
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2017;16.96
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2016;21.04
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2015;28.58
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2014;30.1
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2013;38.27
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2012;36.28
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2011;35.73
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2010;38.45
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2009;39.02
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2008;21.8
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2007;8.14
Hombres;14 Murcia. Región de;Extranjera: No pertenecientes a la Unión Europea;2006;7.16
Hombres;15 Navarra. Comunidad Foral de;Total;2021;11.41
Hombres;15 Navarra. Comunidad Foral de;Total;2020;9.99
Hombres;15 Navarra. Comunidad Foral de;Total;2019;7.39
Hombres;15 Navarra. Comunidad Foral de;Total;2018;9.08
Hombres;15 Navarra. Comunidad Foral de;Total;2017;7.74
Hombres;15 Navarra. Comunidad Foral de;Total;2016;10.92
Hombres;15 Navarra. Comunidad Foral de;Total;2015;12.68
Hombres;15 Navarra. Comunidad Foral de;Total;2014;15.48
Hombres;15 Navarra. Comunidad Foral de;Total;2013;17.17
Hombres;15 Navarra. Comunidad Foral de;Total;2012;16.68
Hombres;15 Navarra. Comunidad Foral de;Total;2011;12.57
Hombres;15 Navarra. Comunidad Foral de;Total;2010;11.5
Hombres;15 Navarra. Comunidad Foral de;Total;2009;9.99
Hombres;15 Navarra. Comunidad Foral de;Total;2008;5.64
Hombres;15 Navarra. Comunidad Foral de;Total;2007;3.14
Hombres;15 Navarra. Comunidad Foral de;Total;2006;4.15
Hombres;15 Navarra. Comunidad Foral de;Española;2021;8.3
Hombres;15 Navarra. Comunidad Foral de;Española;2020;8.71
Hombres;15 Navarra. Comunidad Foral de;Española;2019;6.3
Hombres;15 Navarra. Comunidad Foral de;Española;2018;8.12
Hombres;15 Navarra. Comunidad Foral de;Española;2017;6.21
Hombres;15 Navarra. Comunidad Foral de;Española;2016;9.48
Hombres;15 Navarra. Comunidad Foral de;Española;2015;10.23
Hombres;15 Navarra. Comunidad Foral de;Española;2014;12.23
Hombres;15 Navarra. Comunidad Foral de;Española;2013;14.8
Hombres;15 Navarra. Comunidad Foral de;Española;2012;14.07
Hombres;15 Navarra. Comunidad Foral de;Española;2011;10.62
Hombres;15 Navarra. Comunidad Foral de;Española;2010;9.46
Hombres;15 Navarra. Comunidad Foral de;Española;2009;7.75
Hombres;15 Navarra. Comunidad Foral de;Española;2008;4.2
Hombres;15 Navarra. Comunidad Foral de;Española;2007;2.86
Hombres;15 Navarra. Comunidad Foral de;Española;2006;3.47
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2021;31.62
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2020;18.7
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2019;15.25
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2018;17.17
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2017;23.72
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2016;24.54
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2015;33.28
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2014;43.68
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2013;37.74
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2012;35.87
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2011;25.48
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2010;24.79
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2009;24.99
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2008;14.81
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2007;5.41
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Total;2006;10.68
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2021;21.29
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2020;8.42
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2019;9.61
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2018;10.02
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2017;22.17
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2016;19.9
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2015;19.53
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2014;28.3
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2013;24.64
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2012;30.96
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2011;18.32
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2010;15.58
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2009;16.05
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2008;10.35
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2007;0.76
Hombres;15 Navarra. Comunidad Foral de;Extranjera: Unión Europea;2006;..
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2021;35.22
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2020;26.37
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2019;20.68
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2018;23.35
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2017;24.39
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2016;27.69
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2015;47.45
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2014;51.75
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2013;44.54
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2012;38.59
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2011;30.13
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2010;29.27
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2009;30.41
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2008;17.39
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2007;7.7
Hombres;15 Navarra. Comunidad Foral de;Extranjera: No pertenecientes a la Unión Europea;2006;12.56
Hombres;16 País Vasco;Total;2021;9.65
Hombres;16 País Vasco;Total;2020;8.68
Hombres;16 País Vasco;Total;2019;8.89
Hombres;16 País Vasco;Total;2018;10.09
Hombres;16 País Vasco;Total;2017;10.52
Hombres;16 País Vasco;Total;2016;12.1
Hombres;16 País Vasco;Total;2015;14.87
Hombres;16 País Vasco;Total;2014;16.52
Hombres;16 País Vasco;Total;2013;16.67
Hombres;16 País Vasco;Total;2012;15.55
Hombres;16 País Vasco;Total;2011;11.76
Hombres;16 País Vasco;Total;2010;10.29
Hombres;16 País Vasco;Total;2009;11.08
Hombres;16 País Vasco;Total;2008;5.73
Hombres;16 País Vasco;Total;2007;4.97
Hombres;16 País Vasco;Total;2006;5.74
Hombres;16 País Vasco;Española;2021;8.72
Hombres;16 País Vasco;Española;2020;7.83
Hombres;16 País Vasco;Española;2019;7.32
Hombres;16 País Vasco;Española;2018;8.76
Hombres;16 País Vasco;Española;2017;8.95
Hombres;16 País Vasco;Española;2016;10.63
Hombres;16 País Vasco;Española;2015;13.35
Hombres;16 País Vasco;Española;2014;14.7
Hombres;16 País Vasco;Española;2013;14.79
Hombres;16 País Vasco;Española;2012;12.92
Hombres;16 País Vasco;Española;2011;10.33
Hombres;16 País Vasco;Española;2010;9.04
Hombres;16 País Vasco;Española;2009;9.87
Hombres;16 País Vasco;Española;2008;4.83
Hombres;16 País Vasco;Española;2007;4.2
Hombres;16 País Vasco;Española;2006;5.18
Hombres;16 País Vasco;Extranjera: Total;2021;21.23
Hombres;16 País Vasco;Extranjera: Total;2020;18.68
Hombres;16 País Vasco;Extranjera: Total;2019;28.41
Hombres;16 País Vasco;Extranjera: Total;2018;29.94
Hombres;16 País Vasco;Extranjera: Total;2017;34.82
Hombres;16 País Vasco;Extranjera: Total;2016;34.11
Hombres;16 País Vasco;Extranjera: Total;2015;37.38
Hombres;16 País Vasco;Extranjera: Total;2014;45.37
Hombres;16 País Vasco;Extranjera: Total;2013;41.81
Hombres;16 País Vasco;Extranjera: Total;2012;46.27
Hombres;16 País Vasco;Extranjera: Total;2011;27.93
Hombres;16 País Vasco;Extranjera: Total;2010;24.04
Hombres;16 País Vasco;Extranjera: Total;2009;24.64
Hombres;16 País Vasco;Extranjera: Total;2008;17.29
Hombres;16 País Vasco;Extranjera: Total;2007;17.06
Hombres;16 País Vasco;Extranjera: Total;2006;16.44
Hombres;16 País Vasco;Extranjera: Unión Europea;2021;12.81
Hombres;16 País Vasco;Extranjera: Unión Europea;2020;7.77
Hombres;16 País Vasco;Extranjera: Unión Europea;2019;14.06
Hombres;16 País Vasco;Extranjera: Unión Europea;2018;16.03
Hombres;16 País Vasco;Extranjera: Unión Europea;2017;21.14
Hombres;16 País Vasco;Extranjera: Unión Europea;2016;17.34
Hombres;16 País Vasco;Extranjera: Unión Europea;2015;18.6
Hombres;16 País Vasco;Extranjera: Unión Europea;2014;19.67
Hombres;16 País Vasco;Extranjera: Unión Europea;2013;30.62
Hombres;16 País Vasco;Extranjera: Unión Europea;2012;21.72
Hombres;16 País Vasco;Extranjera: Unión Europea;2011;13.9
Hombres;16 País Vasco;Extranjera: Unión Europea;2010;14.87
Hombres;16 País Vasco;Extranjera: Unión Europea;2009;17.84
Hombres;16 País Vasco;Extranjera: Unión Europea;2008;13.04
Hombres;16 País Vasco;Extranjera: Unión Europea;2007;9.41
Hombres;16 País Vasco;Extranjera: Unión Europea;2006;2.68
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2021;24.18
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2020;22.75
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2019;33.61
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2018;35.14
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2017;40.91
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2016;44.31
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2015;46.2
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2014;54.81
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2013;44.89
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2012;52.05
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2011;32.28
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2010;26.2
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2009;27.65
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2008;19.36
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2007;23.52
Hombres;16 País Vasco;Extranjera: No pertenecientes a la Unión Europea;2006;19.48
Hombres;17 Rioja. La;Total;2021;8.63
Hombres;17 Rioja. La;Total;2020;9.26
Hombres;17 Rioja. La;Total;2019;10.12
Hombres;17 Rioja. La;Total;2018;9.1
Hombres;17 Rioja. La;Total;2017;9.54
Hombres;17 Rioja. La;Total;2016;12.19
Hombres;17 Rioja. La;Total;2015;14.12
Hombres;17 Rioja. La;Total;2014;15.6
Hombres;17 Rioja. La;Total;2013;19.21
Hombres;17 Rioja. La;Total;2012;19.06
Hombres;17 Rioja. La;Total;2011;16.65
Hombres;17 Rioja. La;Total;2010;12.85
Hombres;17 Rioja. La;Total;2009;12.59
Hombres;17 Rioja. La;Total;2008;6.47
Hombres;17 Rioja. La;Total;2007;4.05
Hombres;17 Rioja. La;Total;2006;5.11
Hombres;17 Rioja. La;Española;2021;7.6
Hombres;17 Rioja. La;Española;2020;8.1
Hombres;17 Rioja. La;Española;2019;8.73
Hombres;17 Rioja. La;Española;2018;7.51
Hombres;17 Rioja. La;Española;2017;7.84
Hombres;17 Rioja. La;Española;2016;10.71
Hombres;17 Rioja. La;Española;2015;11.55
Hombres;17 Rioja. La;Española;2014;13.61
Hombres;17 Rioja. La;Española;2013;17.05
Hombres;17 Rioja. La;Española;2012;16.07
Hombres;17 Rioja. La;Española;2011;13.18
Hombres;17 Rioja. La;Española;2010;9.77
Hombres;17 Rioja. La;Española;2009;9
Hombres;17 Rioja. La;Española;2008;4.46
Hombres;17 Rioja. La;Española;2007;2.95
